,id,exclude,type,query,constraint,text,query_result,heading,format0,lat0,lng0,format1,lat1,lng1,format2,lat2,lng2,format3,lat3,lng3,format4,lat4,lng4,pitch
1035,3420738301,0,Scollay Square ,Scollay Square ,Boston,"Scollay Square Bird's Eye View from West, 2:00 P.M.",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1036,3420738555,0,Scollay Square ,Scollay Square ,Boston,"Scollay Square Bird's Eye View Looking West, 3:00 P.M.",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1037,3420739039,0,Scollay Square ,Scollay Square ,Boston,Scollay Square Looking Down from West,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1038,3420739413,0,,Tremont Street,Boston,"Tremont Street, toward Scollay Square",1,,,,,,,,,,,,,,,,,
1039,3420757333,0,Scollay Square ,Corner of Court Street and Tremont Street,Boston,Scollay Square From Corner of Court Street and Tremont Street,1,,"Court St & Tremont St, Boston, MA 02108, USA",42.3592353,-71.0593896,,,,,,,,,,,,,
1040,3420757513,0,Scollay Square ,Corner of Court Street and Tremont Street,Boston,Scollay Square From Corner of Court Street and Tremont Street,1,,"Court St & Tremont St, Boston, MA 02108, USA",42.3592353,-71.0593896,,,,,,,,,,,,,
1041,3420757685,0,Scollay Square ,Hanover Street,Boston,Scollay Square Looking down Hanover Street,1,,"Hanover St, Boston, MA, USA",42.3643179,-71.0539177,,,,,,,,,,,,,
1042,3420758651,0,Scollay Square ,Corner of Cambridge Street and Hanover Street from Above,Boston,Scollay Square Corner of Cambridge Street and Hanover Street from Above,0,,,,,,,,,,,,,,,,,
1043,3420774967,0,Scollay Square ,Bowdoin Square,Boston,"Scollay Square Boston Fire Department, from Roof of Bowdoin Square Garage",1,,"Bowdoin St, Boston, MA, USA",42.360003,-71.0628474,,,,,,,,,,,,,
1044,3420775121,0,Scollay Square ,Bowdoin Square,Boston,Scollay Square from Bowdoin Square,1,,"Bowdoin St, Boston, MA, USA",42.360003,-71.0628474,,,,,,,,,,,,,
1045,3420775277,0,Scollay Square ,Bowdoin Square,Boston,"Scollay Square Parking Lot, from Roof of Bowdoin Square Garage",1,,"Bowdoin St, Boston, MA, USA",42.360003,-71.0628474,,,,,,,,,,,,,
1046,3420775627,0,Scollay Square ,Bowdoin Square,Boston,"Scollay Square from Bowdoin Square, Billboards and Jack's Lighthouse",1,,"Bowdoin St, Boston, MA, USA",42.360003,-71.0628474,,,,,,,,,,,,,
1047,3420775825,0,Scollay Square ,Scollay Square ,Boston,Scollay Square Narragansett Lager Beer Billboard,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1048,3420776043,0,Scollay Square ,Sudbury Street,Boston,Scollay Square from Sudbury Street,1,,"Sudbury St, Boston, MA, USA",42.3617561,-71.0599111,,,,,,,,,,,,,
1049,3420776757,0,Scollay Square ,Scollay Square ,Boston,Scollay Square West Side from Subway Exit,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1050,3420798185,0,Scollay Square ,Bowdoin Street,Boston,"Bowdoin Street, toward State House, from roof of Bowdoin Square Garage",1,,"Bowdoin St, Boston, MA, USA",42.360003,-71.0628474,,,,,,,,,,,,,
1051,3420798389,0,Scollay Square ,Cornhill Street,Boston,"Scollay Square from Cornhill Street, Merchants Co-operative Bank Billboard",1,,"Cornhill, Boston, MA 02203, USA",42.359627,-71.0582889,,,,,,,,,,,,,
1052,3420798759,0,Scollay Square ,Corner of Court Street and Tremont Street,Boston,"Scollay Square Looking up Pemberton Square, From Court Street and Tremont Street, Suffolk Savings Bank",1,,"Court St & Tremont St, Boston, MA 02108, USA",42.3592353,-71.0593896,,,,,,,,,,,,,
1053,3420799679,0,Scollay Square ,Corner of Court Street and Tremont Street,Boston,"Scollay Square Corner of Court Street and Tremont Street, Suffolk Savings Bank and Smoke Shop",1,,"Court St & Tremont St, Boston, MA 02108, USA",42.3592353,-71.0593896,,,,,,,,,,,,,
1054,3420799861,0,Scollay Square ,Scollay Square ,Boston,Scollay Square Subway,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1055,3420849851,0,Scollay Square ,Scollay Square ,Boston,"Scollay Square Pemberton Square, Old Courthouse and Side of Scollay Square Theatre",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1056,3420850057,0,Scollay Square ,Scollay Square ,Boston,"Scollay Square Pemberton Square, Old and New Courthouses and Barristers Hall",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1057,3420850221,0,Scollay Square ,Scollay Square ,Boston,Scollay Square View from Bowdoin Square,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1058,3420850981,0,Scollay Square ,Scollay Square ,Boston,Scollay Square Subway Entrance,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1059,3420851307,0,Scollay Square ,Scollay Square ,Boston,"Scollay Square Ferrara's Cafe, Coca-Cola Billboard",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1060,3420851479,0,Scollay Square ,Scollay Square ,Boston,"Scollay Square Parking Lot, Coca-Cola Billboard",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1061,3420869869,0,Scollay Square ,Scollay Square ,Boston,Scollay Square Ferrara's Cafe from Cross-street,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1062,3420870905,0,,Faneuil Hall,Boston,"Parking Area between Scollay Square and Faneuil Hall, View from above",1,,"4 S Market St, Boston, MA 02109, USA",42.3602285,-71.0547722,,,,,,,,,,,,,
1063,3421349756,0,,Corner of Columbus Avenue and Stuart Street,Boston,"Parking Lot, Viewed from Corner of Columbus Avenue and Stuart Street, with Greyhound Bus Station to Right and Berkeley Building in Distance",1,,"Stuart St & Columbus Ave, Boston, MA 02116, USA",42.3500938,-71.0700773,,,,,,,,,,,,,
1064,3421350658,0,,Stuart Street,Boston,"Parking Lot, Stuart Street",1,,"Stuart St, Boston, MA 02116, USA",42.3496291,-71.0718319,,,,,,,,,,,,,
1065,3421350834,0,,Stuart and Church Streets,Boston,"Parking Lot, Stuart and Church Streets, with Billboard Announcing Theatrical Run of Film, Written on the Wind, in Background",1,,"Church St & Stuart St, Boston, MA 02116, USA",42.3505059,-71.0686541,,,,,,,,,,,,,
1066,3421350998,0,,State House,Boston,"Parking Lot in Back of State House, with Columnar Monument Capped with Eagle Statue",1,,"24 Beacon St, Boston, MA 02133, USA",42.3587772,-71.0638101,,,,,,,,,,,,,
1067,3421378236,0,,Storrow Drive,Boston,"Parking Lot, Storrow Drive",1,,"Storrow Dr, Boston, MA, USA",42.3534052,-71.0830415,,,,,,,,,,,,,
1068,3421378418,0,,Federal Street,Boston,"Crowded Parking Lot, 80 Federal Street",1,,"Federal St, Boston, MA 02110, USA",42.3547707,-71.056393,,,,,,,,,,,,,
1069,3421378642,0,,"Boston Public Library, Copley Square",Boston,"Woman Seated under Large Window, Boston Public Library Exterior, Copley Square",1,,"700 Boylston St, Boston, MA 02116, USA",42.3494163,-71.0788284,,,,,,,,,,,,,
1070,3421378748,0,,Paul Revere Mall,Boston,"Man and Young Boy Seated on Bench, Second Man Standing, Paul Revere Mall, 12:00 Noon",1,,"Paul Revere Mall, Boston, MA 02113, USA",42.3657551,-71.0535321,,,,,,,,,,,,,
1071,3421379270,0,,"Haymarket,",Boston,"Street Vendors with Pushcarts, Haymarket, Southeast Expressway in Background",1,,"100 Hanover St, Boston, MA 02108, USA",42.3616212,-71.0563864,,,,,,,,,,,,,
1072,3421410250,0,,"Clarendon Street, Copley Square Area",Boston,"Man Selling Flowers on Clarendon Street, Copley Square Area",1,,"Boston, MA - Copley Square (Corner of Clarendon St. & St. James Ave. in front of Trinity Church), Boston, MA 02116, USA",42.349848,-71.075101,,,,,,,,,,,,,
1073,3421410374,0,,Newbury and Clarendon Streets,Boston,"Woman Wearing Fur Stole, Newbury and Clarendon Streets",1,,"Newbury St & Clarendon St, Boston, MA 02116, USA",42.351469,-71.075596,,,,,,,,,,,,,
1074,3421410968,0,,"Clarendon Street, Copley Square Area",Boston,"Man Selling Flowers, Clarendon Street",1,,"Boston, MA - Copley Square (Corner of Clarendon St. & St. James Ave. in front of Trinity Church), Boston, MA 02116, USA",42.349848,-71.075101,,,,,,,,,,,,,
1075,3421411168,0,,Commonwealth Avenue,Boston,"Man Selling Flowers, Commonwealth Avenue",1,,"Commonwealth Avenue, Boston, MA, USA",42.351329,-71.1183064,"Commonwealth Avenue, Boston, MA, USA",42.351329,-71.1183064,,,,,,,,,,
1076,3421411340,0,,,Boston,Fishermen in Docked Boat,0,,,,,,,,,,,,,,,,,
1077,3421429620,0,,,Boston,Horse Harnessed to Wagon,0,,,,,,,,,,,,,,,,,
1078,3421429806,0,,,Boston,Man Seated at Building Entrance,0,,,,,,,,,,,,,,,,,
1079,3421429960,0,,Lowell and Mine Streets,Boston,"Political Posters at Lowell and Mine Streets, 2:00 P.M.",1,,"Lowell St & Main St, Wakefield, MA 01880, USA",42.5223687,-71.0771558,"Lowell St & Main St, Reading, MA 01867, USA",42.5243902,-71.1026721,"Lowell St & Main St, Nashua, NH 03064, USA",42.7654152,-71.4675592,"Main St & Lowell Rd, Groton, MA 01450, USA",42.6058826,-71.5684918,"Lowell St & Main St, Dunstable, MA 01827, USA",42.6735256,-71.4730955,
1080,3421431606,0,,Fayette Street,Boston,"Political Posters, Fayette Street, 3:00 P.M.",1,,"Fayette St, Boston, MA 02116, USA",42.3488198,-71.0675811,,,,,,,,,,,,,
1081,3421431838,0,,Oxford Street,Boston,"Political Posters and Posters with Chinese Characters, Oxford Street, 12:30 P.M.",1,,"Oxford St, Boston, MA 02111, USA",42.3519201,-71.060479,"Oxford St, Boston, MA 02134, USA",42.3603822,-71.1284106,,,,,,,,,,
1082,3421452308,0,,Beacon Hill,Boston,"Political Posters on Building in Middle Ground, Beacon Hill",1,,"Beacon Hill, Boston, MA, USA",42.3587999,-71.0707389,,,,,,,,,,,,,
1083,3421452920,0,,"Information Center, Boston Common",Boston,"Advertising Posters for Mayor's Charity Field Day, Mounted on Top of Information Center, Boston Common",1,,"139 Tremont St, Boston, MA 02111, USA",42.3554627,-71.0638953,"2 Copley Pl Ste 105, Boston, MA 02116, United States",42.3473129,-71.0782651,,,,,,,,,,
1084,3421453154,0,,"Information Center, Boston Common",Boston,Political Posters,1,,"139 Tremont St, Boston, MA 02111, USA",42.3554627,-71.0638953,"2 Copley Pl Ste 105, Boston, MA 02116, United States",42.3473129,-71.0782651,,,,,,,,,,
1085,3421453320,0,,Summer Street and Arch Street,Boston,"Department Stores, Summer Street, between Arch and Washington Streets, 2:00 P.M.",1,,"Summer St & Arch St, Boston, MA 02111, USA",42.3544455,-71.0590922,"Arch St & Summer St, Boston, MA 02111, USA",42.3544455,-71.0590922,,,,,,,,,,
1086,3421453610,0,,Summer Street and Chauncy Street,Boston,"Department Stores, Summer Street, between Chauncy and Washington Streets, 3:00 P.M.",1,,"Summer St & Chauncy St, Boston, MA 02110, USA",42.354492,-71.0591482,"Chauncy St & Summer St, Boston, MA 02110, USA",42.354492,-71.0591482,,,,,,,,,,
1087,3421453770,0,,Summer Street and Arch Street,Boston,"Department Stores, Old South Meeting House, Summer Street Between Arch and Washington Streets",1,,"Summer St & Arch St, Boston, MA 02111, USA",42.3544455,-71.0590922,"Arch St & Summer St, Boston, MA 02111, USA",42.3544455,-71.0590922,,,,,,,,,,
1088,3421453886,0,,"Filene's Department Store, Summer Street and Arch Street",Boston,"Filene's Department Store, Old South Meeting House in Background, Summer Street between Arch and Washington Streets",1,,"Arch St, Boston, MA 02110, USA",42.3554049,-71.0580762,,,,,,,,,,,,,
1089,3421482250,0,,Summer Street and Arch Street,Boston,"Summer Street between Arch and Washington Streets, with Crosby Shoes Neon Sign",1,,"Arch St & Summer St, Boston, MA 02111, USA",42.3544455,-71.0590922,,,,,,,,,,,,,
1090,3421482436,0,,Carver Street,Boston,"Courtyard of Ola's Restaurant, with Diners, Carver Street",1,,"Carver St, Cambridge, MA 02138, USA",42.3820375,-71.1127169,"Carver St, Somerville, MA 02143, USA",42.3878871,-71.1128617,,,,,,,,,,
1091,3421482684,0,,Carver Street,Boston,"Courtyard of Ola's Restaurant, with Diners, Carver Street",1,,"Carver St, Cambridge, MA 02138, USA",42.3820375,-71.1127169,"Carver St, Somerville, MA 02143, USA",42.3878871,-71.1128617,,,,,,,,,,
1092,3421482860,0,,Carver Street,Boston,"Courtyard of Ola's Restaurant, Carver Street, 11:30 A.M.-1:30 P.M.",1,,"Carver St, Cambridge, MA 02138, USA",42.3820375,-71.1127169,"Carver St, Somerville, MA 02143, USA",42.3878871,-71.1128617,,,,,,,,,,
1093,3421483120,0,,Carver Street,Boston,"Courtyard of Ola's Restaurant as Seen Through Semicircular Arched Doorway, Carver Street, 11:30 A.M.-1:30 P.M.",1,,"Carver St, Cambridge, MA 02138, USA",42.3820375,-71.1127169,"Carver St, Somerville, MA 02143, USA",42.3878871,-71.1128617,,,,,,,,,,
1094,3421483318,0,,Commonwealth Avenue at Boston University Bridge,Boston,"Sign at Howard Johnson's, Commonwealth Avenue at Boston University Bridge",1,,"Boston University Bridge & Commonwealth Avenue, Boston, MA 02215, USA",42.3506303,-71.1109592,,,,,,,,,,,,,
1095,3421506338,0,,Court Street,Boston,"Pilgrim Lounge, Pattens, Court Street, 2:00 P.M.",1,,"Court St, Boston, MA, USA",42.3590281,-71.0587662,,,,,,,,,,,,,
1096,3421506456,0,,,Boston,"White Tower Restaurant, 9:00 P.M.",0,,,,,,,,,,,,,,,,,
1097,3421506750,0,,Edelweiss Restaurant,Boston,Edelweiss Restaurant,1,,,,,,,,,,,,,,,,,
1098,3404885456,0,Cambridge,Massachusetts Avenue,Cambridge,"Rooftop Parking, Massachusetts Avenue, Cambridge",1,,"Massachusetts Ave, Cambridge, MA, USA",42.3759288,-71.1185864,,,,,,,,,,,,,
1099,3421530368,0,,Hanover Street facing Haymarket Square,Boston,"Hanover Street facing Haymarket Square, 11:15 A.M.",1,,"Haymarket Square, Boston, MA, USA",42.3636904,-71.0583937,,,,,,,,,,,,,
1100,3421545854,0,Scollay Square ,Brattle Street,Boston,"Scollay Square Facing Charles River, Brattle Street, 12:00 P.M.",1,,"Brattle St, Cambridge, MA 02138, USA",42.3775159,-71.1319376,,,,,,,,,,,,,
1101,3421546604,0,Scollay Square ,20 Pemberton Square,Boston,"Scollay Square Looking Down From West, From 10th Floor on East Facade of Pemberton Building (20 Pemberton Square)",1,,"20 Pemberton Square, Boston, MA 02108, USA",42.3587575,-71.061278,,,,,,,,,,,,,
1102,3421547070,0,Scollay Square ,20 Pemberton Square,Boston,Scollay Square Looking Northeast from 10th Floor Fire Escape on East Facade of Pemberton Building (20 Pemberton Square),1,,"20 Pemberton Square, Boston, MA 02108, USA",42.3587575,-71.061278,,,,,,,,,,,,,
1103,3421547404,0,Scollay Square ,Tremont Street,Boston,"Tremont Street, toward Scollay Square Air Raid Shelter Sign",1,,"Tremont St, Boston, MA, USA",42.3407195,-71.0776872,,,,,,,,,,,,,
1104,3421565500,0,Scollay Square ,Pemberton Square,Boston,Scollay Square From Pemberton Square Looking Across to Cornhill Street,1,,"Pemberton Square, Boston, MA 02108, USA",42.3587607,-71.0611279,,,,,,,,,,,,,
1105,3421565690,0,Scollay Square ,Pemberton Square,Boston,Scollay Square From Pemberton Square,1,,,,,,,,,,,,,,,,,
1106,3421566416,0,Scollay Square ,Hanover Street,Boston,Scollay Square Looking down Hanover Street,1,,"Hanover St, Boston, MA, USA",42.3643179,-71.0539177,,,,,,,,,,,,,
1107,3421566616,0,Scollay Square ,Hanover Street and Cambridge Street,Boston,"Scollay Square Looking down Hanover Street, Corner with Cambridge Street",1,,"149 Hanover St, Boston, MA 02109, USA",42.3617762,-71.0567642,,,,,,,,,,,,,
1108,3421566784,0,Scollay Square ,,Boston,"Scollay Square Looking North toward Howard Street, From under Scollay Square Theater Marquee",0,,,,,,,,,,,,,,,,,
1109,3421567000,0,Scollay Square ,Bowdoin Square,Boston,"Scollay Square From Roof of Bowdoin Square Garage, 12:30 P.M.",1,,"Bowdoin St, Boston, MA, USA",42.360003,-71.0628474,,,,,,,,,,,,,
1110,3421584086,0,Scollay Square ,Scollay Square ,Boston,Scollay Square Salvation Army and Parked Cars,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1111,3421584938,0,Scollay Square ,Scollay Square ,Boston,"Scollay Square Parking Lot, from above",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1112,3421585154,0,Scollay Square ,Scollay Square ,Boston,"Scollay Square Elevation of West Side Block, Help Wanted, 11:15 A.M.",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1113,3421606454,0,Scollay Square ,Scollay Square ,Boston,Scollay Square Rialto Theatre,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1114,3421607044,0,Scollay Square ,Tremont Street,Boston,"Scollay Square from Tremont Street, Suffolk Savings Bank",1,,"Tremont St, Boston, MA, USA",42.3407195,-71.0776872,,,,,,,,,,,,,
1115,3421607456,0,Scollay Square ,Pemberton Square,Boston,Scollay Square Pemberton Square to Old Courthouse,1,,"Pemberton Square, Boston, MA 02108, USA",42.3587607,-71.0611279,,,,,,,,,,,,,
1116,3421607760,0,Scollay Square ,Scollay Square ,Boston,Scollay Square Paul's Barber Shop,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1117,3421607972,0,Scollay Square ,Corner of Cornhill Street and Court Street,Boston,"Scollay Square Looking up Court Street, From Corner of Cornhill Street, Steaming Kettle",1,,"Cornhill, Boston, MA 02203, USA",42.359627,-71.0582889,,,,,,,,,,,,,
1118,3421658278,0,Scollay Square ,Court Street and Tremont Street,Boston,Scollay Square Court Street Intersection with Tremont Street,1,,"Court St & Tremont St, Boston, MA 02108, USA",42.3592353,-71.0593896,,,,,,,,,,,,,
1119,3421658426,0,Scollay Square ,Court Street and Tremont Street,Boston,"Scollay Square Court Street from Corner of Tremont Street, Patten's Restaurant",1,,"Court St & Tremont St, Boston, MA 02108, USA",42.3592353,-71.0593896,,,,,,,,,,,,,
1120,3421658598,0,Scollay Square ,Cambridge Street,Boston,"Scollay Square Cambridge Street, The Old Howard, 8:20 A.M.",1,,"Cambridge St, Boston, MA, USA",42.3612481,-71.0653205,,,,,,,,,,,,,
1121,3421659014,0,Scollay Square ,Scollay Square ,Boston,Scollay Square Bottled Liquors,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1122,3421677800,0,Scollay Square ,Cambridge Street and Irving Street,Boston,"Scollay Square Cambridge Street from Irving Street, Looking toward Bowdoin Square",1,,"Irving St & Cambridge St, Boston, MA 02114, USA",42.3612428,-71.0663228,,,,,,,,,,,,,
1123,3421678026,0,Scollay Square ,Scollay Square ,Boston,Scollay Square Cobb's Restaurant,1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1124,3421678232,0,Scollay Square ,Scollay Square ,Boston,"Newsstand, Under Old Scollay Square Theatre Marquee, 10:00 A.M.",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1125,3421678452,0,Scollay Square ,Scollay Square ,Boston,"Scollay Square Sully's Sandwich, Pepsi-Cola",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1126,3421678874,0,Scollay,Brattle Street,Boston,Brattle Street off Scollay Square Parking Areas,1,,"Brattle St, Cambridge, MA 02138, USA",42.3775159,-71.1319376,,,,,,,,,,,,,
1127,3421679082,0,,Brattle Street,Boston,"Corner of Brattle Street, Near Scollay Square Parking Areas",1,,"Brattle St, Cambridge, MA 02138, USA",42.3775159,-71.1319376,,,,,,,,,,,,,
1128,3421679374,0,,Faneuil Hall,Boston,"Faneuil Hall Area, Aerial view from Parapet of Suffolk County Courthouse, 14th Floor",1,,"Faneuil Hall Marketplace, 4 S Market St, Boston, MA 02109, USA",42.3602285,-71.0547722,,,,,,,,,,,,,
1129,3421679564,0,Scollay Square ,Scollay Square ,Boston,"Scollay Square Subway Traffic Island, Amusement Centre",1,,"21 Beacon St, Boston, MA 02108, USA",42.3581721,-71.0623935,,,,,,,,,,,,,
1130,3423257275,0,,Charter Street,Boston,"Scribbling, Charter Street, 12:30 P.M.",1,,"Charter St, Boston, MA, USA",42.3671803,-71.054599,,,,,,,,,,,,,
1131,3421507164,0,Cambridge,"Routes 2 and 3, Cambridge",Cambridge,"Goody-Stop, Routes 2 and 3, Cambridge",1,,"3rd St & 2nd Ave, Boston, MA 02129, USA",42.3738058,-71.0571158,"2nd Ave & 3rd St, Boston, MA 02129, USA",42.3738058,-71.0571158,,,,,,,,,,
1132,3423258081,0,,Fleet Street,Boston,"Fleet Street, Chalk Drawing of Woman",1,,"Fleet St, Boston, MA, USA",42.364361,-71.0522943,,,,,,,,,,,,,
1133,3423258607,0,,Moon Street,Boston,"Moon Street, Doorway Scribbling",1,,"Moon St, Boston, MA 02113, USA",42.3640516,-71.0528854,,,,,,,,,,,,,
1134,3423258751,0,,North Margin Street,Boston,"North Margin Street, White Fund Building, Doorway Scribbling, 12:00 P.M.",1,,"N Margin St, Boston, MA 02113, USA",42.3651001,-71.0567338,,,,,,,,,,,,,
1135,3423277535,0,,North Margin Street,Boston,"North Margin Street, White Fund Building, Corner Scribbling, 12:30 P.M.",1,,"N Margin St, Boston, MA 02113, USA",42.3651001,-71.0567338,,,,,,,,,,,,,
1136,3423277793,0,,North Margin Street,Boston,"North Margin Street, White Fund Building, Corner Scribbling, 12:45 P.M.",1,,"N Margin St, Boston, MA 02113, USA",42.3651001,-71.0567338,,,,,,,,,,,,,
1137,3423278163,0,,North Bennett Street,Boston,"North Bennett Street, St. Anthony's Playground, Ground Scribbling",1,,"N Bennet St, Boston, MA 02113, USA",42.3653163,-71.054277,,,,,,,,,,,,,
1138,3423278789,0,,North Bennett Street,Boston,"North Bennett Street, Saint Anthony's Playground, Corner Scribbling, 11:45 A.M.",1,,"N Bennet St, Boston, MA 02113, USA",42.3653163,-71.054277,,,,,,,,,,,,,
1139,3423279057,0,,North Bennett Street,Boston,"North Bennett Street, Saint Anthony's Playground, Wall Scribbling, 11:30 A.M.",1,,"N Bennet St, Boston, MA 02113, USA",42.3653163,-71.054277,,,,,,,,,,,,,
1140,3423279419,0,,North Bennett Street,Boston,"North Street, Graffiti on Storefront, 1:00 P.M.",1,,"N Bennet St, Boston, MA 02113, USA",42.3653163,-71.054277,,,,,,,,,,,,,
1141,3423289755,0,,Wiggin Street,Boston,"Wiggin Street, Graffiti on Storefront, 1:30 P.M.",1,,"Wiggin St, Boston, MA 02113, USA",42.36564,-71.054412,,,,,,,,,,,,,
1142,3423289979,0,,Wesley Place,Boston,"Wesley Place, Scribbling on Brick Wall, 2:00 P.M.",1,,"Wesley Pl, Boston, MA 02113, USA",42.3640642,-71.0544858,,,,,,,,,,,,,
1143,3423290219,0,,Hanover Street,Boston,"Hanover Street, Door Scribbling, 11:30 A.M.",1,,"Hanover St, Boston, MA, USA",42.3643179,-71.0539177,,,,,,,,,,,,,
1144,3423290639,0,,Christopher Columbus School,Boston,"Christopher Columbus School Plaque, Graffiti, 1:30 P.M.",1,,"37 Hicks Ave, Medford, MA 02155, USA",42.4015606,-71.1019089,,,,,,,,,,,,,
1145,3423290913,0,,Charter Street,Boston,"Charter Street, Sidewalk Drawings, 12:30 P.M.",1,,"Charter St, Boston, MA, USA",42.3671803,-71.054599,,,,,,,,,,,,,
1146,3423291293,0,,Charter Street and Unity Street,Boston,"Corner of Charter Street and Unity Street, Wall Graffiti",1,,"Unity St & Charter St, Boston, MA 02113, USA",42.3665676,-71.0535652,,,,,,,,,,,,,
1147,3423303469,0,,Washington Street,Boston,"Washington Street, Knight Drugs Store on Corner",1,,,,,,,,,,,,,,,,,
1148,3423304117,0,,Union Street,Boston,"Union Street, Appliance and Furniture Stores",1,,"Union St, Boston, MA, USA",42.3610208,-71.0569512,,,,,,,,,,,,,
1149,3423304313,0,,Union Street,Boston,"Salem Street, Medford, Auto Parts Store",1,,"Union St, Boston, MA, USA",42.3610208,-71.0569512,,,,,,,,,,,,,
1150,3423304711,0,Cambridge,Prospect Street,Cambridge,"Cambridge, Prospect Street, Wong Laundry and Corns Medicine on Corner",1,,"Prospect St, Cambridge, MA, USA",42.3696674,-71.1007665,,,,,,,,,,,,,
1151,3423304851,0,Cambridge,120 Porter Street,Cambridge,"Cambridge, 120 Porter Street, Directory and Parking Lot Entrance",1,,"120 Porter St, Cambridge, MA 02141, USA",42.3737433,-71.0903294,,,,,,,,,,,,,
1152,3423327979,0,Cambridge,Pearl Street and Green Street,Cambridge,"Cambridge, Pearl Street and Green Street, Eateries and Liquor Stores",1,,"Green St & Pearl St, Cambridge, MA 02139, USA",42.3641484,-71.1031673,,,,,,,,,,,,,
1153,3423328119,0,,"Park Square, Stuart Street",Boston,"Park Square, Stuart Street, Billboards and Parking Lot",1,,"Stuart St, Boston, MA 02116, USA",42.3500289,-71.0703479,,,,,,,,,,,,,
1154,3423328431,0,,Nashua Street,Boston,"Nashua Street, Billboards",1,,"Nashua St, Boston, MA 02114, USA",42.367706,-71.0659781,,,,,,,,,,,,,
1155,3423354711,0,Cambridge,Massachusetts Avenue,Cambridge,"Cambridge, Massachusetts Avenue, University Stationery Company",1,,"Massachusetts Ave, Cambridge, MA, USA",42.3759288,-71.1185864,,,,,,,,,,,,,
1156,3423372393,0,Cambridge,Elm Street,Cambridge,"Cambridge, Elm Street, Auto Parts Company",1,,"Elm St, Cambridge, MA 02139, USA",42.3704767,-71.0968762,"Elm St, Cambridge, MA, USA",42.3918834,-71.1193847,,,,,,,,,,
1157,3423401511,0,Cambridge,Cambridge Street,Cambridge,"Cambridge Street, Rouffa's Furniture Store",1,,"Cambridge St, Cambridge, MA, USA",42.3733224,-71.0977003,,,,,,,,,,,,,
1158,3423425531,0,Cambridge,Albany Street,Cambridge,"Cambridge, Albany Street, Light Lunch",1,,"Albany St, Cambridge, MA 02139, USA",42.3600327,-71.0978469,,,,,,,,,,,,,
1159,3423355177,0,,"Charlestown, Main Street",Boston,"Charlestown, Main Street, Circus Posters in Linoleum Store Window",1,,"Main St, Boston, MA 02129, USA",42.3783445,-71.0679867,"Main St, Boston, MA 02129, USA",42.3783445,-71.0679867,,,,,,,,,,
1160,3423355529,0,,Kendall Square,Boston,"Kendall Square, Laird DeVou",1,,"Kendall St, Boston, MA, USA",42.3362946,-71.0822968,,,,,,,,,,,,,
1161,3423371169,0,,Harrison Avenue,Boston,"Harrison Avenue, Blacker & Shepard Company Lumber",1,,"Harrison Ave, Boston, MA, USA",42.338937,-71.0701555,,,,,,,,,,,,,
1162,3423371533,0,,Hanover Street,Boston,"Hanover Street, Stores and Restaurants",1,,"Hanover St, Boston, MA, USA",42.3643179,-71.0539177,,,,,,,,,,,,,
